ESTIMATEDTOTALACRES,ORIGINSLOPE,ORIGINASPECT,ORIGINELEVATION,SPRUCE,MUNDRA,GRASS,BRUSH,HARD,LEAF,UNKNOWN,OTHER
317.3,0-25,Flat,0-500,1,0,0,0,0,0,0,0
170.8,0-25,SE,501-1500,0,0,0,0,1,0,0,0
1.9,0-25,NW,501-1500,1,0,0,0,0,0,0,0
0.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
2676,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
876.4,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
336.6,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,1,0,0,0,0,0
4.8,0-25,Flat,0-500,1,0,0,0,0,0,0,0
306.4,0-25,N,0-500,1,0,0,0,0,0,0,0
75.8,0-25,NE,0-500,0,0,0,0,0,0,0,1
2.5,0-25,W,0-500,0,0,0,0,0,0,0,1
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
7.4,0-25,NE,0-500,0,0,0,0,0,0,0,1
17.3,0-25,N,0-500,1,0,0,0,0,0,0,0
213,0-25,NE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,S,2501-3500,1,0,0,0,0,0,0,0
63,0-25,Flat,0-500,0,0,0,0,0,0,0,1
11305.6,0-25,Flat,2501-3500,0,1,0,0,0,0,0,0
451.9,0-25,Flat,0-500,1,0,0,0,0,0,0,0
28017.9,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
446.1,0-25,SE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
81.2,0-25,W,501-1500,1,0,0,0,0,0,0,0
10453.7,0-25,E,501-1500,1,0,0,0,0,0,0,0
105.8,0-25,E,501-1500,1,0,0,0,0,0,0,0
186.2,0-25,Flat,0-500,0,1,0,0,0,0,0,0
60.5,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
2.1,0-25,E,501-1500,1,0,0,0,0,0,0,0
0.2,41-55,E,1501-2500,0,0,0,0,1,0,0,0
0.2,0-25,E,0-500,1,0,0,0,0,0,0,0
2.5,0-25,N,501-1500,1,0,0,0,0,0,0,0
8,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
66,0-25,W,501-1500,1,0,0,0,0,0,0,0
1.1,0-25,NW,501-1500,1,0,0,0,0,0,0,0
2631,0-25,NE,0-500,1,0,0,0,0,0,0,0
20.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1.6,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NE,501-1500,0,0,0,0,1,0,0,0
9.6,0-25,Flat,0-500,1,0,0,0,0,0,0,0
13.6,0-25,Flat,0-500,0,1,0,0,0,0,0,0
1.9,0-25,SE,2501-3500,1,0,0,0,0,0,0,0
0.8,0-25,E,0-500,1,0,0,0,0,0,0,0
0.3,0-25,SW,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,26-40,S,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,South,1501-2500,1,0,0,0,0,0,0,0
1427.1,0-25,N,501-1500,0,0,0,0,1,0,0,0
180.7,0-25,SE,501-1500,0,0,0,0,1,0,0,0
421.4,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
650.7,0-25,S,501-1500,0,0,0,0,1,0,0,0
85.3,0-25,N,501-1500,1,0,0,0,0,0,0,0
1908.4,0-25,Flat,0-500,0,1,0,0,0,0,0,0
71941.9,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
323.1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
48.3,0-25,Flat,0-500,0,1,0,0,0,0,0,0
32.5,0-25,NE,2501-3500,1,0,0,0,0,0,0,0
0.4,0-25,Flat,0-500,1,0,0,0,0,0,0,0
2.3,0-25,Flat,0-500,0,1,0,0,0,0,0,0
76.5,0-25,Flat,0-500,0,1,0,0,0,0,0,0
113.1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
517.6,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
1717.8,0-25,Flat,0-500,0,1,0,0,0,0,0,0
21417.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
14547.4,0-25,Flat,0-500,0,1,0,0,0,0,0,0
150,0-25,Flat,0-500,1,0,0,0,0,0,0,0
42.8,0-25,Flat,0-500,0,1,0,0,0,0,0,0
4,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
1.1,0-25,SW,501-1500,0,0,0,0,1,0,0,0
0.2,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,4501-5500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
56,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
4.3,0-25,North,0-500,0,1,0,0,0,0,0,0
10,41-55,SW,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,NE,501-1500,0,0,0,0,0,0,0,1
2,26-40,W,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,SW,501-1500,0,0,1,0,0,0,0,0
1.2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
2.1,0-25,S,0-500,0,0,0,0,1,0,0,0
3.1,0-25,SE,501-1500,0,0,1,0,0,0,0,0
0.3,0-25,SE,0-500,0,0,0,0,1,0,0,0
0.1,0-25,S,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
0.5,0-25,S,0-500,0,0,0,0,1,0,0,0
1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
2.5,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,1,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,41-55,SW,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,26-40,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,SE,501-1500,0,0,1,0,0,0,0,0
76.5,41-55,S,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
10.8,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
3.6,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,South West,0501-1500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
2.8,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
117,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.3,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.3,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
280,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.4,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
450,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,East,0-500,0,0,1,0,0,0,0,0
3.4,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.3,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.3,26-40,South West,0501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,501-1500,0,0,0,0,0,0,1,0
680,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.5,0-25,South East,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,South East,0-500,0,0,0,0,0,0,0,1
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.4,0-25,Flat,0-500,1,0,0,0,0,0,0,0
70,0-25,NE,501-1500,0,0,0,0,0,0,1,0
0.5,0-25,South West,0-500,0,0,1,0,0,0,0,0
56,0-25,Flat,0-500,0,0,0,0,0,0,1,0
17.9,0-25,South West,0-500,0,0,1,0,0,0,0,0
96.6,0-25,Flat,0-500,0,0,0,0,0,0,0,1
1.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.3,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,SE,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,0,0,0,1
1,26-40,S,2501-3500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,SE,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,SW,501-1500,0,0,0,0,0,0,0,1
3,0-25,NE,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,N,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SE,501-1500,0,0,0,0,0,0,0,1
2.7,0-25,SE,1501-2500,1,0,0,0,0,0,0,0
0.8,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,1,0,0,0,0,0,0,0
0.1,41-55,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.5,0-25,Flat,0501-1500,0,0,0,0,0,0,0,1
98,0-25,SE,1501-2500,1,0,0,0,0,0,0,0
0.2,26-40,SW,0-500,0,0,0,0,1,0,0,0
0.1,26-40,SE,0-500,0,0,0,0,0,0,1,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
26.8,0-25,Flat,0-500,1,0,0,0,0,0,0,0
39,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
29.1,0-25,North West,1501-2500,1,0,0,0,0,0,0,0
20,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,26-40,S,501-1500,0,0,0,0,1,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,SW,501-1500,0,0,1,0,0,0,0,0
1626.9,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,26-40,NE,0-500,0,0,1,0,0,0,0,0
0.4,0-25,Flat,501-1500,1,0,0,0,0,0,0,0
408.2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
23819.6,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
4,0-25,Flat,0501-1500,0,0,0,0,0,0,0,1
31.8,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
8.9,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
198.8,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
4.4,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
103.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
73.3,0-25,East,0501-1500,0,1,0,0,0,0,0,0
37.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
66.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
905.6,0-25,NW,501-1500,1,0,0,0,0,0,0,0
22,41-55,SE,1501-2500,0,0,0,0,1,0,0,0
3759.5,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
411.2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,1,0,0,0
2.8,0-25,N,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
1,0-25,West,1501-2500,0,1,0,0,0,0,0,0
46714.6,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
110.8,0-25,South West,0501-1500,1,0,0,0,0,0,0,0
2.5,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
1,26-40,S,2501-3500,0,0,0,0,1,0,0,0
14.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
1117,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
187.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
40201.5,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.2,0-25,N,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
431.8,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
0.1,0-25,NW,501-1500,0,0,0,0,1,0,0,0
220.1,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
166,0-25,South,1501-2500,0,1,0,0,0,0,0,0
2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.5,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
12,0-25,Flat,0-500,1,0,0,0,0,0,0,0
78857.9,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,E,501-1500,0,0,0,0,0,0,0,1
32714.6,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
3.1,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
2419.1,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,W,501-1500,1,0,0,0,0,0,0,0
40906.4,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
25,0-25,Flat,2501-3500,0,1,0,0,0,0,0,0
2876.5,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
404.4,0-25,South East,1501-2500,1,0,0,0,0,0,0,0
12510.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.2,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
4.7,0-25,Flat,0-500,0,1,0,0,0,0,0,0
1647.4,0-25,Flat,0-500,0,1,0,0,0,0,0,0
2870.3,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.3,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
14.6,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
17.4,0-25,Flat,0-500,0,1,0,0,0,0,0,0
4.2,0-25,NW,501-1500,0,0,0,0,0,0,1,0
3130,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
491.6,0-25,East,0501-1500,0,0,0,0,0,0,0,1
2549.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,1,0
0.1,56-75,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
93520.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,0,0,0,0,0,1
127,0-25,SW,0-500,1,0,0,0,0,0,0,0
56,0-25,SW,501-1500,1,0,0,0,0,0,0,0
0.5,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
8.5,0-25,N,1501-2500,0,0,1,0,0,0,0,0
23964.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
171.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
34.1,0-25,W,1501-2500,1,0,0,0,0,0,0,0
2980.3,0-25,East,1501-2500,0,0,0,0,0,0,0,1
76,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
501,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
284.6,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
2,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
21.8,26-40,North East,1501-2500,0,0,0,1,0,0,0,0
0.1,0-25,NW,0-500,1,0,0,0,0,0,0,0
2,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
100,41-55,SW,0-500,0,0,0,0,0,0,0,1
3.8,0-25,E,0-500,0,0,0,0,1,0,0,0
2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
6,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
254,0-25,NE,0-500,1,0,0,0,0,0,0,0
6,26-40,West,0-500,0,1,0,0,0,0,0,0
7,41-55,E,501-1500,1,0,0,0,0,0,0,0
19.6,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
9,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
3114.9,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.4,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
1016,0-25,Flat,0-500,1,0,0,0,0,0,0,0
9.1,0-25,South East,1501-2500,0,1,0,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,1,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
3,0-25,Flat,0501-1500,0,0,0,0,0,0,0,1
3,0-25,N,1501-2500,1,0,0,0,0,0,0,0
10.2,26-40,SE,501-1500,0,0,0,0,1,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
15,0-25,SE,501-1500,0,0,0,0,1,0,0,0
2,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
11.5,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,0,0,1,0
0.1,0-25,SE,1501-2500,0,0,1,0,0,0,0,0
178.2,0-25,Flat,0-500,0,1,0,0,0,0,0,0
512.2,0-25,Flat,0-500,0,1,0,0,0,0,0,0
8344.9,26-40,E,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,0,0,1,0
0.1,26-40,SE,501-1500,0,0,0,0,0,0,0,1
567,26-40,E,501-1500,0,0,0,0,0,0,0,1
3078.8,0-25,East,0501-1500,1,0,0,0,0,0,0,0
306.8,0-25,West,1501-2500,0,1,0,0,0,0,0,0
6087.9,0-25,Flat,0-500,0,1,0,0,0,0,0,0
5,0-25,Flat,0-500,0,1,0,0,0,0,0,0
12156,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.8,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
16002.8,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.2,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
20131.9,0-25,Flat,0-500,0,1,0,0,0,0,0,0
979.5,26-40,N,1501-2500,1,0,0,0,0,0,0,0
879.3,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
3.5,0-25,Flat,0-500,0,0,0,0,0,0,0,1
3.8,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
3,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
64.8,0-25,Flat,0-500,0,1,0,0,0,0,0,0
2690.8,0-25,Flat,0-500,0,1,0,0,0,0,0,0
20.5,0-25,Flat,0-500,0,0,0,0,0,0,0,1
616.5,0-25,E,501-1500,0,0,0,0,0,0,1,0
8.3,41-55,N,1501-2500,1,0,0,0,0,0,0,0
1.5,0-25,SE,2501-3500,0,0,0,0,0,0,0,1
0.1,0-25,NE,2501-3500,0,0,0,0,0,0,0,1
0.5,0-25,Flat,2501-3500,0,0,0,0,0,0,0,1
779,0-25,SE,0-500,0,0,0,0,0,0,0,1
90,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
13924,0-25,SW,501-1500,0,0,0,0,0,0,1,0
322.6,0-25,Flat,0-500,0,0,0,0,0,0,0,1
352,0-25,N,501-1500,0,0,0,0,1,0,0,0
2653,41-55,W,501-1500,0,0,0,0,1,0,0,0
16823.9,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
16514,0-25,SW,0-500,1,0,0,0,0,0,0,0
12945,56-75,N,1501-2500,0,0,0,0,0,0,1,0
26,0-25,N,501-1500,1,0,0,0,0,0,0,0
42,0-25,N,501-1500,1,0,0,0,0,0,0,0
773,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,SE,0-500,0,0,0,0,0,0,1,0
645,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NE,1501-2500,0,0,0,0,0,0,0,1
5.2,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
1558,0-25,N,0-500,1,0,0,0,0,0,0,0
0.5,0-25,S,501-1500,0,0,0,0,1,0,0,0
0.3,0-25,NE,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,SW,0-500,0,0,0,0,1,0,0,0
1.5,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
332,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
832.4,0-25,N,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,SW,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,W,501-1500,0,0,0,0,0,0,1,0
0.1,0-25,W,501-1500,1,0,0,0,0,0,0,0
0.2,0-25,NE,1501-2500,1,0,0,0,0,0,0,0
2,26-40,SW,2501-3500,0,0,1,0,0,0,0,0
0.1,0-25,North West,0501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,Unknown,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,41-55,SE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NW,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NW,501-1500,1,0,0,0,0,0,0,0
78.8,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.4,0-25,N,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,NW,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
3,0-25,Flat,1501-2500,0,0,0,1,0,0,0,0
0.5,26-40,North East,0501-1500,0,0,1,0,0,0,0,0
8,0-25,Flat,1501-2500,0,0,0,1,0,0,0,0
0.5,0-25,N,0-500,0,0,1,0,0,0,0,0
40,26-40,S,501-1500,0,0,1,0,0,0,0,0
0.1,56-75,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.5,0-25,SE,501-1500,0,0,0,0,0,0,0,1
2,0-25,N,0-500,0,0,1,0,0,0,0,0
2,0-25,E,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SE,501-1500,0,0,0,0,0,0,0,1
0.5,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
1,0-25,SW,0-500,0,0,1,0,0,0,0,0
38.8,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.3,0-25,N,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.2,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SW,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
91,41-55,W,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.3,0-25,W,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SW,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,1,0,0,0
0.2,0-25,NE,501-1500,0,0,1,0,0,0,0,0
1.2,0-25,E,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
7.2,0-25,W,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
25,0-25,NE,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,S,0-500,0,0,0,0,1,0,0,0
1,0-25,SW,0-500,0,0,0,0,1,0,0,0
